doc_id,query_id,score,query_type,evaluated_at_cet,top_k,num_queries_total,num_query_types,method,model_name,experiment,config_slug,text_source,chunk_size,chunk_overlap,include_title_chunk,index_dir
checklista för hemgång från förlossningen,Kriterier för hemgång inom 6-24h efter förlossning,0.9473069906234741,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
amning-riktlinje för akademiska sjukhuset,Kriterier för hemgång inom 6-24h efter förlossning,0.9418571591377258,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
processkarta - neo - vård av nyfött barn från vecka 35 med andningsstörning,Kriterier för hemgång inom 6-24h efter förlossning,0.9418438673019409,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
riskbedömning av gravida och nyförlösta patienter på bb-avdelning,Kriterier för hemgång inom 6-24h efter förlossning,0.9389908909797668,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
amning-riktlinje för akademiska sjukhuset,Amning-riktlinje för Akademiska Sjukhuset,0.982292652130127,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"amningsförberedande samtal under graviditet och postpartum, barnmorskemottagning",Amning-riktlinje för Akademiska Sjukhuset,0.9413337707519531,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
amningssamtal med föräldrar till barn inom barnhälsovården,Amning-riktlinje för Akademiska Sjukhuset,0.9361202716827393,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
arbetsrutiner undersköterska obstetrik förlossningen,Arbetsrutiner undersköterska obstetrik förlossningen,0.9770869612693787,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
kejsarsnitt,Arbetsrutiner undersköterska obstetrik förlossningen,0.9478937387466431,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
arbetsrutiner undersköterska bb 96e och c2,Arbetsrutiner undersköterska obstetrik förlossningen,0.9440966844558716,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
arbetsrutiner för barnmorska och sjuksköterska - obstetrik,Arbetsrutiner undersköterska obstetrik förlossningen,0.9420520067214966,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
kontroller av inneliggande patienter på bb och förlossningsavdelningen,O-NEWS2 Övervakning för gravida och förlösta,0.978735089302063,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
o-news övervakning för gravida och postpartumkontroller,O-NEWS2 Övervakning för gravida och förlösta,0.9638550877571106,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
riskbedömning av födande och ansvarsfördelning barnmorskor-läkare på förlossningsavdelningen,O-NEWS2 Övervakning för gravida och förlösta,0.9474564790725708,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"vattenavgång utan värkar, före och efter graviditetsvecka 37","Vattenavgång utan värkar, före och efter graviditetsvecka 37",0.9787391424179077,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
placentaretention,Placentaretention,0.976425290107727,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
checklista inför jourtjänstgöring kvinnosjukvård,Placentaretention,0.9098048210144043,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"placentalösning, med eventuell vaginalruptur, operation, anestesi- och operationsavdelningen ing 95-96",Placentaretention,0.907978892326355,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
urinretention obstetrik,Placentaretention,0.907970130443573,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"placentalösning, anestesi- och operationsavdelning ing 95-96",Placentaretention,0.8975955247879028,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"fosterövervakning, antenatal och intrapartal",Placentaretention,0.894694447517395,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
transplantation - graviditet,Placentaretention,0.8937392234802246,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
amnioinfusion under förlossningen,Placentaretention,0.8934780359268188,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"obstetrik - kunskapsunderlag, postop.avd 101f",Placentaretention,0.8933465480804443,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
ektopisk graviditet,Placentaretention,0.8933406472206116,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
graviditetsimmunisering,Placentaretention,0.893011212348938,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
vårdprogram för förlossningsbristningar,Vårdprogram för förlossningsbristningar,0.978121817111969,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
checklista vid utskrivning från bb avdelning 96e och 96c2,Vårdprogram för förlossningsbristningar,0.9305185675621033,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
amnioinfusion under förlossningen,Amnioinfusion under förlossningen,0.983345627784729,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
smärtlindring under förlossning,Amnioinfusion under förlossningen,0.9300937652587891,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
skalpprovtagning under förlossning,Amnioinfusion under förlossningen,0.925331711769104,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
feber under förlossning,Amnioinfusion under förlossningen,0.9232871532440186,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
induktion av förlossning,Amnioinfusion under förlossningen,0.9213448762893677,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"fosterövervakning, antenatal och intrapartal",Amnioinfusion under förlossningen,0.9196852445602417,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
hypertonisjukdomar under graviditet och efter förlossning,Amnioinfusion under förlossningen,0.9190992116928101,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
förlossning på akutmottagningen le,Amnioinfusion under förlossningen,0.9166244864463806,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
arbetsrutiner undersköterska obstetrik förlossningen,Amnioinfusion under förlossningen,0.9164893627166748,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
vårdprogram för förlossningsbristningar,Amnioinfusion under förlossningen,0.9151674509048462,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
grundläggande omhändertagande av nyfött barn,Grundläggande omhändertagande av nyfött barn,0.9771023988723755,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
vårdprogram för nyfödda barn med bukväggsdefekt,Grundläggande omhändertagande av nyfött barn,0.9509845972061157,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
processkarta - neo - vård av nyfött barn från vecka 35 med andningsstörning,Grundläggande omhändertagande av nyfött barn,0.9425444602966309,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
rs-virusprofylax nyfödda,Grundläggande omhändertagande av nyfött barn,0.9358389377593994,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
handläggningsrutin för kurator vid abort eller missfall,Grundläggande omhändertagande av nyfött barn,0.9334681034088135,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
amnioinfusion under förlossningen,Amnioinfusion under förlossningen,0.983345627784729,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
smärtlindring under förlossning,Amnioinfusion under förlossningen,0.9300937652587891,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
skalpprovtagning under förlossning,Amnioinfusion under förlossningen,0.925331711769104,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
feber under förlossning,Amnioinfusion under förlossningen,0.9232871532440186,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
induktion av förlossning,Amnioinfusion under förlossningen,0.9213448762893677,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"fosterövervakning, antenatal och intrapartal",Amnioinfusion under förlossningen,0.9196852445602417,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
hypertonisjukdomar under graviditet och efter förlossning,Amnioinfusion under förlossningen,0.9190992116928101,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
förlossning på akutmottagningen le,Amnioinfusion under förlossningen,0.9166244864463806,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
arbetsrutiner undersköterska obstetrik förlossningen,Amnioinfusion under förlossningen,0.9164893627166748,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
vårdprogram för förlossningsbristningar,Amnioinfusion under förlossningen,0.9151674509048462,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
timeout vid utebliven progress eller förlängt utdrivningsskede,Timeout vid utebliven progress eller förlängt utdrivningsskede,0.9786616563796997,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
"latensfas och förlängd latensfas, handläggning",Timeout vid utebliven progress eller förlängt utdrivningsskede,0.9181261658668518,Titel på rätt dokument,2026-03-19T22:41:33+01:00,20,13,7,dense_e5,intfloat/multilingual-e5-large-instruct,e5-cleaned-text-sweep,chunk_150__overlap_50__title_on__cleaned_text,cleaned_text,150,50,True,/home/isak/Repos/ActSearchDemo/evaluation/experiments/e5-cleaned-text-sweep/indexes/dense_e5/intfloat-multilingual-e5-large-instruct/chunk_150__overlap_50__title_on__cleaned_text
